"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/samsun-atakum-istiklal-kiralik/daire/142122-12","14","13.500","26-06-2025","Kiralık Daire","1 +
                          1","85 m²","2
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Atakum Kent Ormanı Karşısı 1+1 Eşyalı   Kiralık   Daire","Samsun / Atakum / İstiklal Mah.","https://www.hepsiemlak.com/emlak-ofisi/istiklal-gayrimenkul-142122/mustafa-saka-4013251","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/2/4/0/1/2/4/786dfea9-9f60-41e7-9046-368a5d455a95.jpg","İstiklal Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/5/2/3/1/0/4/9de82831-f7ad-46c2-bbad-0812c4941bac.jpg"
"https://www.hepsiemlak.com/samsun-atakum-buyukoyumca-kiralik/daire/133679-2690","25","16.000","29-06-2025","Kiralık Daire","1 +
                          1","70 m²","12
                        Yaşında","12. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Truva // Ahmet Kömürcü'den Pelitköy'de Mutfak Ayrı, 58 M2 Eşyalı Kiralık 1+1 Daire","Samsun / Atakum / Büyükoyumca Mah.","https://www.hepsiemlak.com/emlak-ofisi/truva-gayrimenkul-133679","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/6/3/3/1/e9a4ccc2-bda1-41ea-bb39-c88841dcb5c6.jpg","Truva Gayrimenkul",""
"https://www.hepsiemlak.com/samsun-bafra-tabakhane-kiralik/daire/109809-918","14","15.000","04-07-2025","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","A.Y.S. Gayrimenkul Den Kiralık 2+1 Eşyalı","Samsun / Bafra / Tabakhane Mah.","","","",""
"https://www.hepsiemlak.com/samsun-atakum-esenevler-kiralik/daire/67367-912","6","16.000","03-07-2025","Kiralık Daire","1 +
                          1","50 m²","3
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 1+1 Esenevler Mah. Tramvaya Çok Yakın Eşyalı","Samsun / Atakum / Esenevler Mah.","","","",""
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/98695-243","15","13.500","29-05-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Uygar Gayrimenkul'den Tramvay Altında En Geniş Lüx Kiralık 1+1","Samsun / Atakum / Körfez Mah.","https://www.hepsiemlak.com/emlak-ofisi/uygar-gayrimenkul-98695/uygar-gayrimenkul-2088939","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/7/1/1/7/4/4/8f2c27edcbcdd2a9008738a6b6a8d597ed49e80d31f66019cd054fd58e0149e26b5c02953c7001f9e8603adcf03c85f5.jpg","Uygar Gayrimenkul","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/samsun-tekkekoy-cay-kiralik/daire/92198-1928","30","20.000","19-05-2025","Kiralık Daire","3 +
                          1","120 m²","15
                        Yaşında","3. Kat","","","","Samsun Tekkeköy Tokilerde 3+1 Full Eşyalı Kiralık Daire","Samsun / Tekkeköy / Çay Mah.","https://www.hepsiemlak.com/emlak-ofisi/yatirimburadacom-92198","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/1/4/5/6/4/4/daf6845c-f754-49d9-acb7-08b9f2c9d052.jpg","Yatirimburada.com","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/1/2/9/0/05b1e6a7-18c4-4ae6-8cbc-30265ec5ebe2.jpg"
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/117557-1598","29","10.000","26-05-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Körfez Tramvay Durağına Yürüme Mesafede Kiralık Sıfır 1+1 Daire","Samsun / Atakum / Körfez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/7/9/8/6/4/4/4f60b89b-ade7-4e5b-8717-87ada2258066.jpg","",""
"https://www.hepsiemlak.com/samsun-canik-yenimahalle-kiralik/daire/145009-436","20","14.000","26-06-2025","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Canik/kentpark Sitesinde Deniz M. 55 M2 Kiralık 1+1 Daire","Samsun / Canik / Yenimahalle Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/3/8/4/8/4/4/1750940219237-44848348.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-mevlana-kiralik/daire/60595-9","20","15.000","19-06-2025","Kiralık Daire","1 +
                          1","55 m²","20
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Samsun Atakum Da Kiralık Daire","Samsun / Atakum / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/3/0/1/8/4/4/1750325798852-44810349.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-balac-kiralik/daire/145559-195","15","16.000","12-06-2025","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Atakum Balaç Mah. Sıfır 2+1 Kiralık Daire","Samsun / Atakum / Balaç Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/4/5/7/7/4/4/cc214875e43d92139367d06b2682d5c447c8e3fee3e193eda9123570577ad9b977855a0a53fdf9fe09b26e4edd2eed67.jpg","",""
"https://www.hepsiemlak.com/samsun-terme-yenidogan-kiralik/daire/152988-72","19","13.000","12-06-2025","Kiralık Daire","3 +
                          1","140 m²","20
                        Yaşında","Kot 2","","","","Alibey’den Terme Y. Emre Mah.De Eşyalı Kiralık Daire","Samsun / Terme / Yenidoğan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/4/1/7/7/4/4/1749711746-3204331-44771475.jpeg","",""
"https://www.hepsiemlak.com/samsun-canik-belediye-evleri-kiralik/daire/143762-96","59","9.000","01-06-2025","Kiralık Daire","2 +
                          1","120 m²","6
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bilgili Gayrimenkul Danışmanlık Dan Kiralık 100m2 Daire 5.Kat  2+1","Samsun / Canik / Belediye Evleri Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/4/6/2/7/4/4/1748772881-4097672-44726420.jpeg","",""
"https://www.hepsiemlak.com/samsun-atakum-yenimahalle-kiralik/daire/139240-107","30","16.000","28-05-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aygün Gayrımenkul'den Ulaşıma Yakın 1+1","Samsun / Atakum / Yenimahalle Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/5/6/0/7/4/4/82c79710dec381fbe54da2d3b87e0ec133c3ebbbbbac40c6518555faab8d0240b194b0e1a4c3ae3b96c771465f350e05.jpg","",""
"https://www.hepsiemlak.com/samsun-19-mayis-yukselis-kiralik/daire/0-44789280","12","10.000","05-07-2025","Kiralık Daire","3 +
                          1","135 m²","20
                        Yaşında","Kot 2","","","","Ondokuzmayıs Engizde 3+1 Sahibinden Kiralik Daire","Samsun / 19 Mayıs / Yükseliş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/2/9/8/7/4/4/1750272381008-44789280.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-kucukkolpinar-kiralik/daire/133679-2686","20","14.000","20-06-2025","Kiralık Daire","1 +
                          1","45 m²","3
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Truva'dan Atakum K.Kolpınar'da Ulaşımı Kolay Eşyalı Kiralık 1+1","Samsun / Atakum / Küçükkolpınar Mah.","https://www.hepsiemlak.com/emlak-ofisi/truva-gayrimenkul-133679","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/2/4/1/8/4/4/f5f8a29e-4eb9-40a7-b9e3-d3523766341c.jpg","Truva Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/6/3/3/1/e9a4ccc2-bda1-41ea-bb39-c88841dcb5c6.jpg"
"https://www.hepsiemlak.com/samsun-atakum-yesilyurt-kiralik/daire/0-44794496","11","10.000","16-06-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çatalçamda Kiralık Daire","Samsun / Atakum / Yeşilyurt Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/4/4/9/7/4/4/1750086880-192902-44794496.jpeg","",""
"https://www.hepsiemlak.com/samsun-atakum-cumhuriyet-kiralik/daire/40023-7034","25","15.000","28-06-2025","Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bayındır Okulu Karşısı Geniş 3+1 Kiralık Daire","Samsun / Atakum / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/girisim-emlak-40023","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/7/6/8/7/4/4/2353ec61-5a68-42c7-a296-b4e00708ba80.jpg","Girişim Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/0/0/4/0/23bb1348-273c-4b1b-997d-7a97f206c3fc.jpg"
"https://www.hepsiemlak.com/samsun-atakum-balac-kiralik/daire/144457-55","10","15.500","26-06-2025","Kiralık Daire","1 +
                          1","45 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 1+1 Daire Atakum","Samsun / Atakum / Balaç Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/7/3/6/7/4/4/1749812834977-44763710.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-incesu-yali-kiralik/daire/160279-46","23","22.000","27-06-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Doğan Emlak Group'tan İncesu Deniz Manzaralı Eşyalı Lüx 1+1","Samsun / Atakum / İncesu Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogan-emlak-group-160279","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/0/5/5/8/4/4/d875722b696146cf4fe1403528acc4d0ff8a564da497499ab500fe3fe07516e79d3952f77d275149be7ba5333f99509c.jpg","Doğan Emlak Group","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/2/0/6/1/837a0ae4-cb34-4de7-9a46-cc2e659a68e7.jpg"
"https://www.hepsiemlak.com/samsun-atakum-mevlana-kiralik/daire/145009-430","28","19.500","26-06-2025","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mevlana Mh'de Cam Balkonları Takılı+ara Kat+95 M2 Kiralık 2+1","Samsun / Atakum / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/7/7/4/8/4/4/1750935949925-44847756.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-esenevler-kiralik/daire/60595-8","25","25.000","11-06-2025","Kiralık Daire","3 +
                          1","160 m²","9
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Samsun Atakum Da Kiralık Daire","Samsun / Atakum / Esenevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/0/8/6/7/4/4/1749644579875-44768049.jpg","",""
"https://www.hepsiemlak.com/samsun-canik-karsiyaka-kiralik/daire/145559-175","28","14.500","04-06-2025","Kiralık Daire","2 +
                          1","120 m²","21
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mavi Atlastan Canikte Merkezi Konumda Kiralık 2+1 Daire","Samsun / Canik / Karşıyaka Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/6/1/4/7/4/4/4f0fc07583d5b1386b93299604b3912730440790b6d05f576f319f28c1b9eef8e20697b3f64f8a1024d7287759ba9774.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-yenimahalle-kiralik/daire/139240-106","34","15.000","28-05-2025","Kiralık Daire","1 +
                          1","55 m²","11
                        Yaşında","9. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aygün Gayrimenkulden Full Eşyalı Kiralık Daire","Samsun / Atakum / Yenimahalle Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/5/6/0/7/4/4/6aef10adf2c030f713fa22517557d5c44af8613f7d57b9e8da7f5907d747d9be6bf108e82b470f2c6f1c07a54fcbcada.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-yenimahalle-kiralik/daire/97529-5035","42","14.500","26-06-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Samsun Atakum Deniz Manzaralı Ultralüks Kiralık 1+1 Sıfır Daire","Samsun / Atakum / Yenimahalle Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/3/8/1/6/4/4/1747068426203-44618311.jpg","",""
"https://www.hepsiemlak.com/samsun-canik-haskoy-kiralik/daire/139461-112","31","16.000","24-06-2025","Kiralık Daire","2 +
                          1","65 m²","2
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Hasköy Damla Doğa Evlerinde Eşyalı Doğalgazlı Kiralık 2+1 Daire","Samsun / Canik / Hasköy Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/4/8/4/7/3/4/b1a100de-6813-454b-b2e3-afb5e7c79686.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/84119-1731","8","14.500","03-07-2025","Kiralık Daire","1 +
                          1","54 m²","1
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Nş Gayrimenkul Hakan'dan Eşyalı 1+1 Kiralık Daire","Samsun / Atakum / Körfez Mah.","https://www.hepsiemlak.com/emlak-ofisi/nazan-sahin-gayrimenkul-84119","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/1/1/4/8/0/6e2bec0f-75ac-4172-a4f4-7ca5397a4fee.jpg","Nazan Şahin Gayrimenkul",""
"https://www.hepsiemlak.com/samsun-atakum-mimarsinan-kiralik/daire/133679-2685","27","10.500","22-06-2025","Kiralık Daire","1 +
                          1","55 m²","20
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Truva//nazım Demirci'den Atakum Mimar Sinan Eşyalı Kiralık 1+1 Daire","Samsun / Atakum / Mimarsinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/truva-gayrimenkul-133679","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/6/3/3/1/e9a4ccc2-bda1-41ea-bb39-c88841dcb5c6.jpg","Truva Gayrimenkul",""
"https://www.hepsiemlak.com/samsun-ilkadim-saitbey-kiralik/daire/158986-6","11","12.500","15-05-2025","Kiralık Daire","3 +
                          1","140 m²","21
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Fmc Gayrimenkul'den Bulvara Cephe Fırsat Kiralık","Samsun / İlkadım / Saitbey Mah.","","","",""
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/115645-404","25","26.000","27-06-2025","Kiralık Daire","2 +
                          1","120 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Atakum Korfez De Full Deniz Manzaralı 2+1 Kiralık Lüks Daire","Samsun / Atakum / Körfez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/9/7/8/6/4/4/1748173946909-44687902.jpg","",""
"https://www.hepsiemlak.com/samsun-terme-yeni-kiralik/daire/152988-77","13","21.000","25-06-2025","Kiralık Daire","2 +
                          1","120 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Alibey’den Terme Merkezde Kiralık 2+1 Daire","Samsun / Terme / Yeni Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/0/4/0/8/4/4/1750241329-59269-44804037.jpeg","",""
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/40023-6971","24","14.000","11-05-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sıfır Eşyalı Kiralık 1+1 Geniş Cam Balkonlu","Samsun / Atakum / Körfez Mah.","https://www.hepsiemlak.com/emlak-ofisi/girisim-emlak-40023","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/3/7/5/4/4/4/574cec2c-448d-448b-b4b1-227558c4ac1d.jpg","Girişim Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/0/0/4/0/23bb1348-273c-4b1b-997d-7a97f206c3fc.jpg"
"https://www.hepsiemlak.com/samsun-canik-belediye-evleri-kiralik/daire/92198-1949","23","10.000","12-06-2025","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Canik Belediyevlerinde 2+1 Kiralık Daire","Samsun / Canik / Belediye Evleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/yatirimburadacom-92198","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/5/4/7/7/4/4/3a9bcd10-23a0-4ff1-aa63-0b9c45552339.jpg","Yatirimburada.com","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/9/1/2/9/0/05b1e6a7-18c4-4ae6-8cbc-30265ec5ebe2.jpg"
"https://www.hepsiemlak.com/samsun-atakum-incesu-yali-kiralik/daire/160279-44","18","18.000","27-06-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Doğan Emlak Group'tan Atakum İncesu Deniz Manzaralı Lüx 1+1","Samsun / Atakum / İncesu Yalı Mah.","https://www.hepsiemlak.com/emlak-ofisi/dogan-emlak-group-160279","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/0/5/5/8/4/4/bae99aa0b721cab6a33ba3e2ac407ddf7b224a348fc9ad9cdf7e86d26f38d891812c6bcbbb3aea4e4fefe5ae5313ab7a.jpg","Doğan Emlak Group","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/2/0/6/1/837a0ae4-cb34-4de7-9a46-cc2e659a68e7.jpg"
"https://www.hepsiemlak.com/samsun-ilkadim-kadifekale-kiralik/daire/152823-120","20","13.500","27-06-2025","Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Gençbay Emlak'tan Kadifekale Mah 3.Kat 3+1 Asansörlü Ara Kat Merkezi Lokasyonda Acil Kiralık Daire","Samsun / İlkadım / Kadifekale Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/8/4/2/8/4/4/1750522996891-44824891.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/139240-102","23","15.000","28-05-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Aygün Gayrimenkul'den Deniz Manzaralı Tramvay Altnda Kiralık 1+1","Samsun / Atakum / Körfez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/5/6/0/7/4/4/12316b08912ba1b3cbab1c2fe929048956ed04910124e5758d80529ea3958c45d46dae0619be950516e8de054f7f8dfe.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-mimarsinan-kiralik/daire/133679-2684","31","9.800","19-06-2025","Kiralık Daire","1 +
                          1","70 m²","20
                        Yaşında","Teras Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Truva//nazım Demirci'den Atakum Türk-İş Kiralık 1+1 Daire","Samsun / Atakum / Mimarsinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/truva-gayrimenkul-133679","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/8/3/1/8/4/4/1750355981119-44813830.jpg","Truva Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/7/6/3/3/1/e9a4ccc2-bda1-41ea-bb39-c88841dcb5c6.jpg"
"https://www.hepsiemlak.com/samsun-atakum-buyukoyumca-kiralik/daire/120159-281","13","9.500","01-07-2025","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Büyükoyumca Da Doğa Ve Deniz Manzaralı 1+1 Kiralık Daire","Samsun / Atakum / Büyükoyumca Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/6/3/9/6/4/4/8103943f2cab9c15b9f52da3cd5604da1f283ae31d1a2c806be607f5cc06762357dca3ce8cdc7ef31f1644a2871e0d7a.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-cumhuriyet-kiralik/daire/141682-127","11","18.000","28-06-2025","Kiralık Daire","1 +
                          1","55 m²","4
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mega Cıty’den Cıty Mall Avm Karşısında Eşyalı 1+1 Kiralık Daire","Samsun / Atakum / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/1/9/5/8/4/4/1751112575-2779-44859114.jpeg","",""
"https://www.hepsiemlak.com/samsun-atakum-esenevler-kiralik/daire/107037-241","14","12.500","10-06-2025","Kiralık Daire","1 +
                          1","45 m²","1
                        Yaşında","1. Kat","","","","Esenevler Mahallesinde 1+1 Kiralık Daire","Samsun / Atakum / Esenevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/1/9/3/6/4/4/b77782ce049b94de54cae62899e1b0a78701f3bdb3feaa9b0ff73abfdb36fa1b084e13c89e289d0ccfbb6e6e1a471ce9.jpg","",""
"https://www.hepsiemlak.com/samsun-ilkadim-zafer-kiralik/daire/73414-221","12","15.000","25-06-2025","Kiralık Daire","1 +
                          1","42 m²","10
                        Yaşında","Çatı Katı","","","","Merkezde Kiralık 1+1","Samsun / İlkadım / Zafer Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/2/0/1/3/4/4/1741638035430-44310230.jpg","",""
"https://www.hepsiemlak.com/samsun-atakum-korfez-kiralik/daire/96143-2164","24","11.750","17-06-2025","Kiralık Daire","1 +
                          1","53 m²","3
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Atakum'un Gözbebeği Körfez'de Havuzlu Site İçi Kiralık 1+1","Samsun / Atakum / Körfez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/4/1/2/4/4/4/1743770723-8731961-44421446.jpeg","",""
"https://www.hepsiemlak.com/samsun-bafra-kavakpinar-kiralik/daire/116217-180","12","8.500","11-06-2025","Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kavakpınar Zübeyde Hanım Cad. Hoş Sk.Kiralık Daire","Samsun / Bafra / Kavakpınar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/6/5/6/7/4/4/1749629245900-44765674.jpg","",""
